query_id,query_text,tau_method,rank,cve_id,title,score
30,sandbox escape in browser extension messaging interface,Taumode,10,CVE-2025-24813,Apache Tomcat: Potential RCE and/or information disclosure and/or information corruption with partial PUT,0.935090
30,sandbox escape in browser extension messaging interface,Taumode,11,CVE-2026-24048,Backstage has a Possible SSRF when reading from allowed URL's in `backend.reading.allow`,0.934918
30,sandbox escape in browser extension messaging interface,Taumode,12,CVE-2013-1646,(no title),0.934284
30,sandbox escape in browser extension messaging interface,Taumode,13,CVE-2008-6945,(no title),0.934229
30,sandbox escape in browser extension messaging interface,Taumode,14,CVE-2026-40858,Apache Camel: Camel-Infinispan: Unsafe Deserialization in Remote Aggregation Repository,0.934088
30,sandbox escape in browser extension messaging interface,Taumode,15,CVE-2020-25205,(no title),0.933729
30,sandbox escape in browser extension messaging interface,Taumode,16,CVE-2023-22456,ViewVC XSS vulnerability in revision view changed paths,0.933659
30,sandbox escape in browser extension messaging interface,Taumode,17,CVE-2006-2349,(no title),0.933490
30,sandbox escape in browser extension messaging interface,Taumode,18,CVE-2020-5217,Directive injection when using dynamic overrides with user input in RubyGems secure_headers,0.933329
30,sandbox escape in browser extension messaging interface,Taumode,19,CVE-2026-25143,melange affected by potential host command execution via license-check YAML mode patch pipeline,0.933011
30,sandbox escape in browser extension messaging interface,Taumode,20,CVE-2026-24749,Silverstripe Assets Module has a DBFile::getURL() permission bypass,0.932936
30,sandbox escape in browser extension messaging interface,Taumode,21,CVE-2026-40473,Apache Camel Mina: Unsafe Deserialization in MinaConverter.toObjectInput() via TCP/UDP,0.932905
30,sandbox escape in browser extension messaging interface,Taumode,22,CVE-2026-39315,Unhead has a hasDangerousProtocol() bypass via leading-zero padded HTML entities in useHeadSafe(),0.932888
30,sandbox escape in browser extension messaging interface,Taumode,23,CVE-2013-4235,(no title),0.932870
30,sandbox escape in browser extension messaging interface,Taumode,24,CVE-2009-3237,(no title),0.932738
30,sandbox escape in browser extension messaging interface,Taumode,25,CVE-2025-65955,ImageMagick has a use-after-free/double-free risk in Options::fontFamily when clearing family,0.932611
31,server-side request forgery SSRF in URL preview feature,Cosine,1,CVE-2014-7864,(no title),0.841434
31,server-side request forgery SSRF in URL preview feature,Cosine,2,CVE-2026-5234,LatePoint <= 5.3.2 - Insecure Direct Object Reference to Unauthenticated Sensitive Financial Data Exposure via Sequential Invoice ID,0.839067
31,server-side request forgery SSRF in URL preview feature,Cosine,3,CVE-2023-45503,(no title),0.838990
31,server-side request forgery SSRF in URL preview feature,Cosine,4,CVE-2005-2865,(no title),0.837860
31,server-side request forgery SSRF in URL preview feature,Cosine,5,CVE-2019-19034,(no title),0.834496
31,server-side request forgery SSRF in URL preview feature,Cosine,6,CVE-2012-4347,(no title),0.832503
31,server-side request forgery SSRF in URL preview feature,Cosine,7,CVE-2015-9226,(no title),0.832000
31,server-side request forgery SSRF in URL preview feature,Cosine,8,CVE-2019-6716,(no title),0.830758
31,server-side request forgery SSRF in URL preview feature,Cosine,9,CVE-2023-46350,(no title),0.830623
31,server-side request forgery SSRF in URL preview feature,Cosine,10,CVE-2012-1289,(no title),0.830047
31,server-side request forgery SSRF in URL preview feature,Cosine,11,CVE-2013-7216,(no title),0.829915
31,server-side request forgery SSRF in URL preview feature,Cosine,12,CVE-2025-63390,(no title),0.829451
31,server-side request forgery SSRF in URL preview feature,Cosine,13,CVE-2006-5303,(no title),0.829080
31,server-side request forgery SSRF in URL preview feature,Cosine,14,CVE-2025-40659,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.828624
31,server-side request forgery SSRF in URL preview feature,Cosine,15,CVE-2012-3469,(no title),0.828520
31,server-side request forgery SSRF in URL preview feature,Cosine,16,CVE-2019-13382,(no title),0.828228
31,server-side request forgery SSRF in URL preview feature,Cosine,17,CVE-2025-40660,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.828008
31,server-side request forgery SSRF in URL preview feature,Cosine,18,CVE-2014-9145,(no title),0.827896
31,server-side request forgery SSRF in URL preview feature,Cosine,19,CVE-2006-3172,(no title),0.827489
31,server-side request forgery SSRF in URL preview feature,Cosine,20,CVE-2009-1553,(no title),0.827229
31,server-side request forgery SSRF in URL preview feature,Cosine,21,CVE-2013-4882,(no title),0.826445
31,server-side request forgery SSRF in URL preview feature,Cosine,22,CVE-2009-4666,(no title),0.826320
31,server-side request forgery SSRF in URL preview feature,Cosine,23,CVE-2025-40658,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.825234
31,server-side request forgery SSRF in URL preview feature,Cosine,24,CVE-2019-8927,(no title),0.824498
31,server-side request forgery SSRF in URL preview feature,Cosine,25,CVE-2008-1969,(no title),0.824312
31,server-side request forgery SSRF in URL preview feature,Hybrid,1,CVE-2026-5234,LatePoint <= 5.3.2 - Insecure Direct Object Reference to Unauthenticated Sensitive Financial Data Exposure via Sequential Invoice ID,0.884034
31,server-side request forgery SSRF in URL preview feature,Hybrid,2,CVE-2023-45503,(no title),0.883980
31,server-side request forgery SSRF in URL preview feature,Hybrid,3,CVE-2012-4347,(no title),0.879379
31,server-side request forgery SSRF in URL preview feature,Hybrid,4,CVE-2023-46350,(no title),0.877961
31,server-side request forgery SSRF in URL preview feature,Hybrid,5,CVE-2012-1289,(no title),0.877629
31,server-side request forgery SSRF in URL preview feature,Hybrid,6,CVE-2013-7216,(no title),0.877454
31,server-side request forgery SSRF in URL preview feature,Hybrid,7,CVE-2025-63390,(no title),0.877199
31,server-side request forgery SSRF in URL preview feature,Hybrid,8,CVE-2019-19034,(no title),0.877053
31,server-side request forgery SSRF in URL preview feature,Hybrid,9,CVE-2006-5303,(no title),0.876922
31,server-side request forgery SSRF in URL preview feature,Hybrid,10,CVE-2025-40659,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.876417
31,server-side request forgery SSRF in URL preview feature,Hybrid,11,CVE-2019-13382,(no title),0.876286
31,server-side request forgery SSRF in URL preview feature,Hybrid,12,CVE-2025-40660,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.876008
31,server-side request forgery SSRF in URL preview feature,Hybrid,13,CVE-2009-1553,(no title),0.875560
31,server-side request forgery SSRF in URL preview feature,Hybrid,14,CVE-2025-40658,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.873950
31,server-side request forgery SSRF in URL preview feature,Hybrid,15,CVE-2017-5965,(no title),0.873417
31,server-side request forgery SSRF in URL preview feature,Hybrid,16,CVE-2016-0492,(no title),0.873294
31,server-side request forgery SSRF in URL preview feature,Hybrid,17,CVE-2022-29597,(no title),0.872697
31,server-side request forgery SSRF in URL preview feature,Hybrid,18,CVE-2025-40661,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.872604
31,server-side request forgery SSRF in URL preview feature,Hybrid,19,CVE-2019-11030,(no title),0.872289
31,server-side request forgery SSRF in URL preview feature,Hybrid,20,CVE-2006-5600,(no title),0.872094
31,server-side request forgery SSRF in URL preview feature,Hybrid,21,CVE-2024-36495,Read/Write Permissions for Everyone on Configuration File,0.871935
31,server-side request forgery SSRF in URL preview feature,Hybrid,22,CVE-2022-31662,(no title),0.871895
31,server-side request forgery SSRF in URL preview feature,Hybrid,23,CVE-2021-44877,(no title),0.871735
31,server-side request forgery SSRF in URL preview feature,Hybrid,24,CVE-2013-4883,(no title),0.871615
31,server-side request forgery SSRF in URL preview feature,Hybrid,25,CVE-2006-6974,(no title),0.871429
31,server-side request forgery SSRF in URL preview feature,Taumode,1,CVE-2026-5234,LatePoint <= 5.3.2 - Insecure Direct Object Reference to Unauthenticated Sensitive Financial Data Exposure via Sequential Invoice ID,0.932213
31,server-side request forgery SSRF in URL preview feature,Taumode,2,CVE-2023-45503,(no title),0.932184
31,server-side request forgery SSRF in URL preview feature,Taumode,3,CVE-2012-4347,(no title),0.929604
31,server-side request forgery SSRF in URL preview feature,Taumode,4,CVE-2023-46350,(no title),0.928680
31,server-side request forgery SSRF in URL preview feature,Taumode,5,CVE-2012-1289,(no title),0.928610
31,server-side request forgery SSRF in URL preview feature,Taumode,6,CVE-2013-7216,(no title),0.928388
31,server-side request forgery SSRF in URL preview feature,Taumode,7,CVE-2025-63390,(no title),0.928357
31,server-side request forgery SSRF in URL preview feature,Taumode,8,CVE-2006-5303,(no title),0.928182
31,server-side request forgery SSRF in URL preview feature,Taumode,9,CVE-2019-13382,(no title),0.927776
31,server-side request forgery SSRF in URL preview feature,Taumode,10,CVE-2025-40659,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.927623
31,server-side request forgery SSRF in URL preview feature,Taumode,11,CVE-2025-40660,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.927436
31,server-side request forgery SSRF in URL preview feature,Taumode,12,CVE-2009-1553,(no title),0.927342
31,server-side request forgery SSRF in URL preview feature,Taumode,13,CVE-2025-40658,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.926146
31,server-side request forgery SSRF in URL preview feature,Taumode,14,CVE-2017-5965,(no title),0.926036
31,server-side request forgery SSRF in URL preview feature,Taumode,15,CVE-2016-0492,(no title),0.925932
31,server-side request forgery SSRF in URL preview feature,Taumode,16,CVE-2022-29597,(no title),0.925646
31,server-side request forgery SSRF in URL preview feature,Taumode,17,CVE-2019-11030,(no title),0.925481
31,server-side request forgery SSRF in URL preview feature,Taumode,18,CVE-2025-40661,Insecure Direct Object Reference (IDOR) vulnerability in DM Corporative CMS,0.925411
31,server-side request forgery SSRF in URL preview feature,Taumode,19,CVE-2006-5600,(no title),0.925350
31,server-side request forgery SSRF in URL preview feature,Taumode,20,CVE-2024-36495,Read/Write Permissions for Everyone on Configuration File,0.925249
31,server-side request forgery SSRF in URL preview feature,Taumode,21,CVE-2022-31662,(no title),0.925137
31,server-side request forgery SSRF in URL preview feature,Taumode,22,CVE-2021-44877,(no title),0.925046
31,server-side request forgery SSRF in URL preview feature,Taumode,23,CVE-2006-4575,(no title),0.924966
31,server-side request forgery SSRF in URL preview feature,Taumode,24,CVE-2013-4883,(no title),0.924927
31,server-side request forgery SSRF in URL preview feature,Taumode,25,CVE-2006-6974,(no title),0.924916
32,null pointer dereference in Bluetooth service,Cosine,1,CVE-2018-19204,(no title),0.821600
32,null pointer dereference in Bluetooth service,Cosine,2,CVE-2022-39959,(no title),0.820588
32,null pointer dereference in Bluetooth service,Cosine,3,CVE-2008-6931,(no title),0.818509
32,null pointer dereference in Bluetooth service,Cosine,4,CVE-2020-5846,(no title),0.817565
32,null pointer dereference in Bluetooth service,Cosine,5,CVE-2019-14969,(no title),0.817204
32,null pointer dereference in Bluetooth service,Cosine,6,CVE-2019-9745,(no title),0.816874
32,null pointer dereference in Bluetooth service,Cosine,7,CVE-2011-5161,(no title),0.814659
32,null pointer dereference in Bluetooth service,Cosine,8,CVE-2019-17190,(no title),0.812826
32,null pointer dereference in Bluetooth service,Cosine,9,CVE-2020-15843,(no title),0.811770
32,null pointer dereference in Bluetooth service,Cosine,10,CVE-2025-67084,(no title),0.810966
32,null pointer dereference in Bluetooth service,Cosine,11,CVE-2018-14911,(no title),0.810906
32,null pointer dereference in Bluetooth service,Cosine,12,CVE-2023-45503,(no title),0.810249
32,null pointer dereference in Bluetooth service,Cosine,13,CVE-2025-65806,(no title),0.810130
32,null pointer dereference in Bluetooth service,Cosine,14,CVE-2003-0937,(no title),0.810117
32,null pointer dereference in Bluetooth service,Cosine,15,CVE-2024-40520,(no title),0.808792
32,null pointer dereference in Bluetooth service,Cosine,16,CVE-2025-66480,Wildfire has Arbitrary File Upload via Directory Traversal in UploadFileAction,0.808427
32,null pointer dereference in Bluetooth service,Cosine,17,CVE-2018-12026,(no title),0.808363
32,null pointer dereference in Bluetooth service,Cosine,18,CVE-2022-40721,(no title),0.808080
32,null pointer dereference in Bluetooth service,Cosine,19,CVE-2006-6974,(no title),0.807944
32,null pointer dereference in Bluetooth service,Cosine,20,CVE-2020-27643,(no title),0.806486
32,null pointer dereference in Bluetooth service,Cosine,21,CVE-2021-35523,(no title),0.806297
32,null pointer dereference in Bluetooth service,Cosine,22,CVE-2005-2782,(no title),0.806195
32,null pointer dereference in Bluetooth service,Cosine,23,CVE-2012-2658,(no title),0.805970
32,null pointer dereference in Bluetooth service,Cosine,24,CVE-2025-40362,ceph: fix multifs mds auth caps issue,0.805916
32,null pointer dereference in Bluetooth service,Cosine,25,CVE-2023-22809,(no title),0.805818
32,null pointer dereference in Bluetooth service,Hybrid,1,CVE-2019-14969,(no title),0.853265
32,null pointer dereference in Bluetooth service,Hybrid,2,CVE-2006-2768,(no title),0.848733
32,null pointer dereference in Bluetooth service,Hybrid,3,CVE-2010-3209,(no title),0.848582
32,null pointer dereference in Bluetooth service,Hybrid,4,CVE-2010-2241,(no title),0.843959
32,null pointer dereference in Bluetooth service,Hybrid,5,CVE-2006-4423,(no title),0.840509
32,null pointer dereference in Bluetooth service,Hybrid,6,CVE-2017-7884,(no title),0.840232
32,null pointer dereference in Bluetooth service,Hybrid,7,CVE-2012-3469,(no title),0.839698
32,null pointer dereference in Bluetooth service,Hybrid,8,CVE-2009-2399,(no title),0.838492
32,null pointer dereference in Bluetooth service,Hybrid,9,CVE-2008-6914,(no title),0.836394
32,null pointer dereference in Bluetooth service,Hybrid,10,CVE-2006-5507,(no title),0.835650
32,null pointer dereference in Bluetooth service,Hybrid,11,CVE-2007-2609,(no title),0.835423
32,null pointer dereference in Bluetooth service,Hybrid,12,CVE-2011-4734,(no title),0.835282
32,null pointer dereference in Bluetooth service,Hybrid,13,CVE-2006-4750,(no title),0.835272
32,null pointer dereference in Bluetooth service,Hybrid,14,CVE-2001-1079,(no title),0.834924
32,null pointer dereference in Bluetooth service,Hybrid,15,CVE-2018-10642,(no title),0.833294
32,null pointer dereference in Bluetooth service,Hybrid,16,CVE-2006-2864,(no title),0.832982
32,null pointer dereference in Bluetooth service,Hybrid,17,CVE-2008-5789,(no title),0.832302
32,null pointer dereference in Bluetooth service,Hybrid,18,CVE-2009-3055,(no title),0.832099
32,null pointer dereference in Bluetooth service,Hybrid,19,CVE-2008-3166,(no title),0.831289
32,null pointer dereference in Bluetooth service,Hybrid,20,CVE-2013-7190,(no title),0.831274
32,null pointer dereference in Bluetooth service,Hybrid,21,CVE-2007-6105,(no title),0.829749
32,null pointer dereference in Bluetooth service,Hybrid,22,CVE-2005-1361,(no title),0.829715
32,null pointer dereference in Bluetooth service,Hybrid,23,CVE-2019-6713,(no title),0.829186
32,null pointer dereference in Bluetooth service,Hybrid,24,CVE-2007-3081,(no title),0.829105
32,null pointer dereference in Bluetooth service,Hybrid,25,CVE-2015-0010,(no title),0.828303
32,null pointer dereference in Bluetooth service,Taumode,1,CVE-2010-3209,(no title),0.907034
32,null pointer dereference in Bluetooth service,Taumode,2,CVE-2006-2768,(no title),0.906903
32,null pointer dereference in Bluetooth service,Taumode,3,CVE-2012-3469,(no title),0.905971
32,null pointer dereference in Bluetooth service,Taumode,4,CVE-2006-5507,(no title),0.901940
32,null pointer dereference in Bluetooth service,Taumode,5,CVE-2009-3055,(no title),0.901922
32,null pointer dereference in Bluetooth service,Taumode,6,CVE-2008-5789,(no title),0.901174
32,null pointer dereference in Bluetooth service,Taumode,7,CVE-2007-2609,(no title),0.900981
32,null pointer dereference in Bluetooth service,Taumode,8,CVE-2011-4734,(no title),0.900871
32,null pointer dereference in Bluetooth service,Taumode,9,CVE-2008-3166,(no title),0.900384
32,null pointer dereference in Bluetooth service,Taumode,10,CVE-2001-1079,(no title),0.899106
32,null pointer dereference in Bluetooth service,Taumode,11,CVE-2006-6295,(no title),0.898336
32,null pointer dereference in Bluetooth service,Taumode,12,CVE-2007-6105,(no title),0.897870
32,null pointer dereference in Bluetooth service,Taumode,13,CVE-2007-3081,(no title),0.897578
32,null pointer dereference in Bluetooth service,Taumode,14,CVE-2012-5367,(no title),0.897436
32,null pointer dereference in Bluetooth service,Taumode,15,CVE-2018-10642,(no title),0.897275
32,null pointer dereference in Bluetooth service,Taumode,16,CVE-2009-4769,(no title),0.896224
32,null pointer dereference in Bluetooth service,Taumode,17,CVE-2005-1361,(no title),0.896166
32,null pointer dereference in Bluetooth service,Taumode,18,CVE-2010-2241,(no title),0.895872
32,null pointer dereference in Bluetooth service,Taumode,19,CVE-2000-0663,(no title),0.895731
32,null pointer dereference in Bluetooth service,Taumode,20,CVE-2012-5900,(no title),0.895194
32,null pointer dereference in Bluetooth service,Taumode,21,CVE-2006-3009,(no title),0.894872
32,null pointer dereference in Bluetooth service,Taumode,22,CVE-2012-3791,(no title),0.894643
32,null pointer dereference in Bluetooth service,Taumode,23,CVE-2005-1205,(no title),0.894051
32,null pointer dereference in Bluetooth service,Taumode,24,CVE-2010-3313,(no title),0.893728
32,null pointer dereference in Bluetooth service,Taumode,25,CVE-2005-4779,(no title),0.893031
33,insecure default permissions in container runtime socket,Cosine,1,CVE-2025-71183,btrfs: always detect conflicting inodes when logging inode refs,0.813034
33,insecure default permissions in container runtime socket,Cosine,2,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.812385
33,insecure default permissions in container runtime socket,Cosine,3,CVE-2022-48756,drm/msm/dsi: invalid parameter check in msm_dsi_phy_enable,0.811670
33,insecure default permissions in container runtime socket,Cosine,4,CVE-2024-47741,btrfs: fix race setting file private on concurrent lseek using same fd,0.809298
33,insecure default permissions in container runtime socket,Cosine,5,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.807220
33,insecure default permissions in container runtime socket,Cosine,6,CVE-2025-62156,argo-workflows Zip Slip path traversal allows arbitrary file write and container configuration overwrite,0.806162
33,insecure default permissions in container runtime socket,Cosine,7,CVE-2013-4159,(no title),0.802762
33,insecure default permissions in container runtime socket,Cosine,8,CVE-2024-56755,netfs/fscache: Add a memory barrier for FSCACHE_VOLUME_CREATING,0.802240
33,insecure default permissions in container runtime socket,Cosine,9,CVE-2022-50255,tracing: Fix reading strings from synthetic events,0.801838
33,insecure default permissions in container runtime socket,Cosine,10,CVE-2025-37785,ext4: fix OOB read when checking dotdot dir,0.801439
33,insecure default permissions in container runtime socket,Cosine,11,CVE-2022-49834,nilfs2: fix use-after-free bug of ns_writer on remount,0.800276
33,insecure default permissions in container runtime socket,Cosine,12,CVE-2022-48749,drm/msm/dpu: invalid parameter check in dpu_setup_dspp_pcc,0.798955
33,insecure default permissions in container runtime socket,Cosine,13,CVE-2006-5677,(no title),0.798303
33,insecure default permissions in container runtime socket,Cosine,14,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.797995
33,insecure default permissions in container runtime socket,Cosine,15,CVE-2024-53201,drm/amd/display: Fix null check for pipe_ctx->plane_state in dcn20_program_pipe,0.797558
33,insecure default permissions in container runtime socket,Cosine,16,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.797487
33,insecure default permissions in container runtime socket,Cosine,17,CVE-2023-54080,btrfs: zoned: skip splitting and logical rewriting on pre-alloc write,0.797339
33,insecure default permissions in container runtime socket,Cosine,18,CVE-2023-52587,IB/ipoib: Fix mcast list locking,0.796998
33,insecure default permissions in container runtime socket,Cosine,19,CVE-2023-53476,iw_cxgb4: Fix potential NULL dereference in c4iw_fill_res_cm_id_entry(),0.796906
33,insecure default permissions in container runtime socket,Cosine,20,CVE-2023-53664,OPP: Fix potential null ptr dereference in dev_pm_opp_get_required_pstate(),0.796092
33,insecure default permissions in container runtime socket,Cosine,21,CVE-2023-52473,thermal: core: Fix NULL pointer dereference in zone registration error path,0.796061
33,insecure default permissions in container runtime socket,Cosine,22,CVE-2024-43886,drm/amd/display: Add null check in resource_log_pipe_topology_update,0.795482
33,insecure default permissions in container runtime socket,Cosine,23,CVE-2024-46733,btrfs: fix qgroup reserve leaks in cow_file_range,0.794631
33,insecure default permissions in container runtime socket,Cosine,24,CVE-2023-54002,btrfs: fix assertion of exclop condition when starting balance,0.794570
33,insecure default permissions in container runtime socket,Cosine,25,CVE-2024-49914,drm/amd/display: Add null check for pipe_ctx->plane_state in dcn20_program_pipe,0.794488
33,insecure default permissions in container runtime socket,Hybrid,1,CVE-2025-71183,btrfs: always detect conflicting inodes when logging inode refs,0.865370
33,insecure default permissions in container runtime socket,Hybrid,2,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.864876
33,insecure default permissions in container runtime socket,Hybrid,3,CVE-2022-48756,drm/msm/dsi: invalid parameter check in msm_dsi_phy_enable,0.864374
33,insecure default permissions in container runtime socket,Hybrid,4,CVE-2024-47741,btrfs: fix race setting file private on concurrent lseek using same fd,0.862693
33,insecure default permissions in container runtime socket,Hybrid,5,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.861195
33,insecure default permissions in container runtime socket,Hybrid,6,CVE-2025-62156,argo-workflows Zip Slip path traversal allows arbitrary file write and container configuration overwrite,0.860407
33,insecure default permissions in container runtime socket,Hybrid,7,CVE-2013-4159,(no title),0.857954
33,insecure default permissions in container runtime socket,Hybrid,8,CVE-2024-56755,netfs/fscache: Add a memory barrier for FSCACHE_VOLUME_CREATING,0.857594
33,insecure default permissions in container runtime socket,Hybrid,9,CVE-2022-50255,tracing: Fix reading strings from synthetic events,0.857318
33,insecure default permissions in container runtime socket,Hybrid,10,CVE-2025-37785,ext4: fix OOB read when checking dotdot dir,0.857020
33,insecure default permissions in container runtime socket,Hybrid,11,CVE-2022-49834,nilfs2: fix use-after-free bug of ns_writer on remount,0.856175
33,insecure default permissions in container runtime socket,Hybrid,12,CVE-2022-48749,drm/msm/dpu: invalid parameter check in dpu_setup_dspp_pcc,0.855226
33,insecure default permissions in container runtime socket,Hybrid,13,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.854501
33,insecure default permissions in container runtime socket,Hybrid,14,CVE-2024-53201,drm/amd/display: Fix null check for pipe_ctx->plane_state in dcn20_program_pipe,0.854223
33,insecure default permissions in container runtime socket,Hybrid,15,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.854163
33,insecure default permissions in container runtime socket,Hybrid,16,CVE-2023-54080,btrfs: zoned: skip splitting and logical rewriting on pre-alloc write,0.854062
33,insecure default permissions in container runtime socket,Hybrid,17,CVE-2023-52587,IB/ipoib: Fix mcast list locking,0.853791
33,insecure default permissions in container runtime socket,Hybrid,18,CVE-2023-53476,iw_cxgb4: Fix potential NULL dereference in c4iw_fill_res_cm_id_entry(),0.853738
33,insecure default permissions in container runtime socket,Hybrid,19,CVE-2023-52473,thermal: core: Fix NULL pointer dereference in zone registration error path,0.853155
33,insecure default permissions in container runtime socket,Hybrid,20,CVE-2024-43886,drm/amd/display: Add null check in resource_log_pipe_topology_update,0.852721
33,insecure default permissions in container runtime socket,Hybrid,21,CVE-2024-46733,btrfs: fix qgroup reserve leaks in cow_file_range,0.852111
33,insecure default permissions in container runtime socket,Hybrid,22,CVE-2023-54002,btrfs: fix assertion of exclop condition when starting balance,0.852061
33,insecure default permissions in container runtime socket,Hybrid,23,CVE-2024-49914,drm/amd/display: Add null check for pipe_ctx->plane_state in dcn20_program_pipe,0.851997
33,insecure default permissions in container runtime socket,Hybrid,24,CVE-2025-66002,Local users can perform arbitrary unmounts via smb4k mount helper due to lack of input validation,0.851408
33,insecure default permissions in container runtime socket,Hybrid,25,CVE-2022-48931,"configfs: fix a race in configfs_{,un}register_subsystem()",0.851288
33,insecure default permissions in container runtime socket,Taumode,1,CVE-2025-71183,btrfs: always detect conflicting inodes when logging inode refs,0.921445
33,insecure default permissions in container runtime socket,Taumode,2,CVE-2025-21688,drm/v3d: Assign job pointer to NULL before signaling the fence,0.921117
33,insecure default permissions in container runtime socket,Taumode,3,CVE-2022-48756,drm/msm/dsi: invalid parameter check in msm_dsi_phy_enable,0.920843
33,insecure default permissions in container runtime socket,Taumode,4,CVE-2024-47741,btrfs: fix race setting file private on concurrent lseek using same fd,0.919901
33,insecure default permissions in container runtime socket,Taumode,5,CVE-2025-38060,bpf: copy_verifier_state() should copy 'loop_entry' field,0.919025
33,insecure default permissions in container runtime socket,Taumode,6,CVE-2025-62156,argo-workflows Zip Slip path traversal allows arbitrary file write and container configuration overwrite,0.918527
33,insecure default permissions in container runtime socket,Taumode,7,CVE-2013-4159,(no title),0.917087
33,insecure default permissions in container runtime socket,Taumode,8,CVE-2024-56755,netfs/fscache: Add a memory barrier for FSCACHE_VOLUME_CREATING,0.916902
33,insecure default permissions in container runtime socket,Taumode,9,CVE-2022-50255,tracing: Fix reading strings from synthetic events,0.916760
33,insecure default permissions in container runtime socket,Taumode,10,CVE-2025-37785,ext4: fix OOB read when checking dotdot dir,0.916572
33,insecure default permissions in container runtime socket,Taumode,11,CVE-2022-49834,nilfs2: fix use-after-free bug of ns_writer on remount,0.916067
33,insecure default permissions in container runtime socket,Taumode,12,CVE-2022-48749,drm/msm/dpu: invalid parameter check in dpu_setup_dspp_pcc,0.915517
33,insecure default permissions in container runtime socket,Taumode,13,CVE-2023-53503,ext4: allow ext4_get_group_info() to fail,0.915042
33,insecure default permissions in container runtime socket,Taumode,14,CVE-2024-53201,drm/amd/display: Fix null check for pipe_ctx->plane_state in dcn20_program_pipe,0.914935
33,insecure default permissions in container runtime socket,Taumode,15,CVE-2023-4759,Improper handling of case insensitive filesystems in Eclipse JGit allows arbitrary file write,0.914887
33,insecure default permissions in container runtime socket,Taumode,16,CVE-2023-54080,btrfs: zoned: skip splitting and logical rewriting on pre-alloc write,0.914837
33,insecure default permissions in container runtime socket,Taumode,17,CVE-2023-52587,IB/ipoib: Fix mcast list locking,0.914641
33,insecure default permissions in container runtime socket,Taumode,18,CVE-2023-53476,iw_cxgb4: Fix potential NULL dereference in c4iw_fill_res_cm_id_entry(),0.914629
33,insecure default permissions in container runtime socket,Taumode,19,CVE-2023-52473,thermal: core: Fix NULL pointer dereference in zone registration error path,0.914328
33,insecure default permissions in container runtime socket,Taumode,20,CVE-2024-43886,drm/amd/display: Add null check in resource_log_pipe_topology_update,0.914048
33,insecure default permissions in container runtime socket,Taumode,21,CVE-2024-46733,btrfs: fix qgroup reserve leaks in cow_file_range,0.913696
33,insecure default permissions in container runtime socket,Taumode,22,CVE-2023-54002,btrfs: fix assertion of exclop condition when starting balance,0.913659
33,insecure default permissions in container runtime socket,Taumode,23,CVE-2024-49914,drm/amd/display: Add null check for pipe_ctx->plane_state in dcn20_program_pipe,0.913613
33,insecure default permissions in container runtime socket,Taumode,24,CVE-2025-66002,Local users can perform arbitrary unmounts via smb4k mount helper due to lack of input validation,0.913276
33,insecure default permissions in container runtime socket,Taumode,25,CVE-2022-48931,"configfs: fix a race in configfs_{,un}register_subsystem()",0.913205
34,cross-site request forgery CSRF in admin password change form,Cosine,1,CVE-2022-50329,"block, bfq: fix uaf for bfqq in bfq_exit_icq_bfqq",0.783192
34,cross-site request forgery CSRF in admin password change form,Cosine,2,CVE-2004-2571,(no title),0.777830
34,cross-site request forgery CSRF in admin password change form,Cosine,3,CVE-2019-17041,(no title),0.776402
34,cross-site request forgery CSRF in admin password change form,Cosine,4,CVE-2025-71101,platform/x86: hp-bioscfg: Fix out-of-bounds array access in ACPI package parsing,0.776088
34,cross-site request forgery CSRF in admin password change form,Cosine,5,CVE-2022-49518,ASoC: SOF: ipc3-topology: Correct get_control_data for non bytes payload,0.775261
34,cross-site request forgery CSRF in admin password change form,Cosine,6,CVE-2024-50151,smb: client: fix OOBs when building SMB2_IOCTL request,0.771179
34,cross-site request forgery CSRF in admin password change form,Cosine,7,CVE-2020-12884,(no title),0.769955
34,cross-site request forgery CSRF in admin password change form,Cosine,8,CVE-2017-8408,(no title),0.769890
