query_id,tau,head_k,eval_k,head_mean,tail_mean,tail_std,tail_to_head_ratio,tail_cv,tail_decay,n_tail_items,total_items
1,0.7,5,10,0.8558975178450401,0.8221679206680246,0.001484229407715064,0.9605915469156411,0.0018052630982112558,0.0007432653620428109,5,10
1,0.8,5,10,0.8358665796703477,0.8021527389494608,0.005367053887813547,0.9596660022773215,0.00669081289286939,0.0028948085669567416,5,10
1,1.0,5,10,0.8164097086635025,0.7747820882285218,0.00556649353956459,0.9490113603583586,0.007184592447525392,0.0026465072458061066,5,10
10,0.4,5,10,0.8958348516873116,0.8775863818415861,0.002614014347312779,0.9796296495817791,0.002978640509242356,0.0016367230054625814,5,10
10,0.5,5,10,0.880325082327157,0.8584394411430496,0.002240029710490476,0.9751391370943876,0.0026094207734767855,0.0011932791097230666,5,10
10,0.55,5,10,0.8751383985366157,0.8495367929584596,0.0027095284039885246,0.9707456493499013,0.0031894185471976542,0.0014821389567672761,5,10
10,0.6,5,10,0.8704722211799517,0.8436033954716067,0.004507179508417849,0.9691330463458977,0.005342770705537716,0.0026823917329198642,5,10
10,0.65,5,10,0.8658060438232876,0.8405036260032548,0.0036895445150393487,0.9707758821960856,0.004389683043467395,0.002088820656042434,5,10
10,0.7,5,10,0.8611398664666237,0.8379444986909528,0.0023676993514266543,0.9730643433443109,0.002825604028817545,0.0011848013939073532,5,10
10,0.8,5,10,0.8557558181869884,0.8288779376326559,0.004362810177933891,0.9685916473097709,0.005263513455786311,0.002412687023486448,5,10
10,1.0,5,10,0.8481663510567785,0.8114509091376192,0.008009538685010595,0.956711980057434,0.009870638623749704,0.004487614679122664,5,10
11,0.4,5,10,0.8920659984866933,0.8787171048758117,0.0026632956275233414,0.9850359798114413,0.0030308908438737435,0.0014810438781902135,5,10
11,0.5,5,10,0.865083230669673,0.8483972412331923,0.0033287671587385772,0.9807116947307326,0.003923594982345805,0.0018512471393234975,5,10
11,0.55,5,10,0.8515918467611628,0.8332373094118826,0.0036615029430949403,0.9784467906555381,0.004394309882354296,0.002036348769890095,5,10
11,0.6,5,10,0.8381004628526526,0.8180773775905728,0.003994238735785657,0.9761089676601216,0.004882470589212006,0.002221450400456715,5,10
11,0.65,5,10,0.8246090789441425,0.8029174457692632,0.004326974534887979,0.9736946466771212,0.0053890652864596435,0.0024065520310233347,5,10
11,0.7,5,10,0.8111176950356324,0.7877575139479535,0.0046597103390283974,0.9712000105155483,0.005915158226388255,0.0025916536615899544,5,10
11,0.8,5,10,0.7841349272186121,0.757437650305334,0.00532518195864603,0.9659532103639671,0.007030521860775434,0.002961856922723216,5,10
11,1.0,5,10,0.7301693915845715,0.710953381625006,0.0046817195527878485,0.9736828054133246,0.006585128749351996,0.002519188816693818,5,10
12,0.4,5,10,0.8813288435969261,0.8664089766802331,0.001957149581119652,0.9830711691497566,0.0022589211720990517,0.001133946920018225,5,10
12,0.5,5,10,0.8516614345564211,0.8330122756044709,0.002446279768719368,0.9781026142604856,0.002936667130078291,0.0014172684646989841,5,10
12,0.55,5,10,0.8368277300361685,0.81631392506659,0.002690844886265991,0.9754862270533364,0.0032963358870136735,0.0015589292370393527,5,10
12,0.6,5,10,0.821994025515916,0.7996155745287089,0.002935410014367951,0.9727754091969689,0.003671026563105744,0.0017005900093797432,5,10
12,0.65,5,10,0.8071603209956635,0.7829185365767188,0.003177905323255077,0.9699665806304236,0.0040590497922687405,0.001840938195829045,5,10
12,0.7,5,10,0.792326616475411,0.766816892576565,0.002588053626700723,0.96780403009516,0.0033750607892904646,0.0013858924304420484,5,10
12,0.8,5,10,0.7626592074349059,0.7346136045762577,0.0024574413652492084,0.9632265596674883,0.003345216246936671,0.0014480515517489411,5,10
12,1.0,5,10,0.7047741865610568,0.6721678252230349,0.004255005707868493,0.9537350232744412,0.006330272810152169,0.002542810513965499,5,10
13,0.4,5,10,0.8890989523298345,0.88037581296969,0.0016630170562515704,0.9901887868191882,0.0018889853989080747,0.0008193886093607716,5,10
13,0.5,5,10,0.863720505680013,0.853519673974146,0.0025146170844249595,0.9881896613096666,0.002946173545966944,0.0012360086726663111,5,10
13,0.55,5,10,0.8511264618713715,0.8406448415481307,0.0024338871700676896,0.9876850024141008,0.002895262124710651,0.0014842588003121549,5,10
13,0.6,5,10,0.8386762476163083,0.8277130440353998,0.002578567256481917,0.9869279670050651,0.003115291313896022,0.0015324167696418645,5,10
13,0.65,5,10,0.8262260333612451,0.8150418193105338,0.0027491893310183832,0.9864634935246329,0.003373065364111007,0.0015564766403790564,5,10
13,0.7,5,10,0.8139306282223575,0.8022157854694922,0.003063481801371365,0.985607074673611,0.003818775268275829,0.0017280236775067514,5,10
13,0.8,5,10,0.7900192441757117,0.7758842915562799,0.0029519469431276936,0.9821080907539412,0.0038046226418718128,0.0015939570092449395,5,10
13,1.0,5,10,0.7422842844881493,0.727636821155915,0.0026683181836612683,0.9802670437212144,0.003667101644777144,0.001398265137485799,5,10
14,0.4,5,10,0.8667929392027617,0.8448189150730776,0.0021308792214832888,0.9746490503834805,0.0025222910892081125,0.001223668263912181,5,10
14,0.5,5,10,0.8417649079157024,0.8159845937913911,0.0025613834686968964,0.9693734986076504,0.003139009594281288,0.0014133792253522071,5,10
14,0.55,5,10,0.8304299708846694,0.8037793941502878,0.0041472462541514345,0.9679074965153408,0.005159682226658323,0.002251623013605819,5,10
14,0.6,5,10,0.8192988466005305,0.793239671168681,0.0056186675220779875,0.9681933209841862,0.007083190271863229,0.00293158021592943,5,10
14,0.65,5,10,0.8081677223163914,0.7846126818496754,0.008004184532505612,0.9708537722847901,0.010201446800013794,0.004374865108125081,5,10
14,0.7,5,10,0.7986501344004123,0.776129260260696,0.008013358088401973,0.971801326801724,0.010324772558775,0.004125129869230059,5,10
14,0.8,5,10,0.7861751190993121,0.7641086560341599,0.007151350801348009,0.971931873027942,0.00935907576085397,0.0033902917346058993,5,10
14,1.0,5,10,0.7802365924332613,0.7525742279252078,0.00525726032365159,0.9645461840981014,0.0069857033745966465,0.0024230837699384055,5,10
15,0.4,5,10,0.8782334967675114,0.8610093255390856,0.0024865248457862157,0.9803877086312213,0.002887918599754283,0.0013990823345796377,5,10
15,0.5,5,10,0.8477960342515323,0.8262656445754688,0.0031083630686473004,0.974604281211257,0.0037619415608697634,0.0017491571148134043,5,10
15,0.55,5,10,0.8325773029935426,0.8088938040936604,0.003419282459710388,0.9715539940679048,0.004227109222998172,0.00192419450493031,5,10
15,0.6,5,10,0.817358571735553,0.7915219636118521,0.0037302019750407203,0.9683901178538566,0.004712695473438489,0.0020992318950471935,5,10
15,0.65,5,10,0.8021398404775635,0.7749690359562837,0.0033923425832490814,0.9661270976079392,0.0043773911290056295,0.0018981675792447473,5,10
15,0.7,5,10,0.786921109219574,0.7584458013264037,0.003688526214786254,0.9638142787637116,0.0048632693441450865,0.0020441981881922588,5,10
15,0.8,5,10,0.7564836467035947,0.7253993320666436,0.005663467554629512,0.9589094691307577,0.007807379059054881,0.0029016083325975827,5,10
15,1.0,5,10,0.6979573585398108,0.6636314054244352,0.007133626547233408,0.9508194122529369,0.010749380588266452,0.003842869779623048,5,10
16,0.4,5,10,0.888939744907202,0.8692193228305832,0.0016564497247136653,0.9778157943892166,0.001905675220517985,0.0009166941130780426,5,10
16,0.5,5,10,0.8617907753290822,0.8368399173288943,0.002244102406017133,0.9710476617823389,0.0026816388171110117,0.0011458066219327545,5,10
16,0.55,5,10,0.8482162905400223,0.8206502145780495,0.002580970134692363,0.9675011241007613,0.0031450307193539332,0.0012603628763601105,5,10
16,0.6,5,10,0.8346418057509624,0.8044605118272049,0.002933661348766735,0.9638392257423506,0.0036467437563882242,0.001374919130787422,5,10
16,0.65,5,10,0.8210673209619024,0.7882708090763602,0.00329710203480479,0.9600562450261445,0.00418270218412388,0.0015199070162468463,5,10
16,0.7,5,10,0.8074928361728425,0.7720811063255156,0.003668098361845294,0.9561460755303257,0.0047509236164351805,0.0017337873499087442,5,10
16,0.8,5,10,0.7803438665947227,0.7397017008238264,0.004425124366327458,0.9479176200253213,0.005982309303059698,0.0021615480172325397,5,10
16,1.0,5,10,0.7260459274384832,0.6749428898204479,0.005972427976556561,0.9296145936685732,0.008848790122295206,0.003017069351880108,5,10
17,0.4,5,10,0.9285982864049274,0.9041179970390004,0.0018311450612864938,0.9736373739599472,0.002025338581118306,0.0008462720017742065,5,10
17,0.5,5,10,0.9123461149916163,0.8820816558822979,0.0030562202360361183,0.9668278752854704,0.003464781537690123,0.0018677244408638939,5,10
17,0.55,5,10,0.9042200292849607,0.8710940401361391,0.004754002458896355,0.963365123447866,0.005457507731488296,0.0028583096270270226,5,10
17,0.6,5,10,0.8960939435783051,0.8601064243899803,0.006542267017349756,0.959839568779342,0.007606345949560576,0.0038488948131901513,5,10
17,0.65,5,10,0.8879678578716496,0.8491188086438214,0.008363171478122778,0.9562494870918588,0.009849235929045196,0.00483947999935328,5,10
17,0.7,5,10,0.879841772164994,0.8381311928976626,0.010199248880076632,0.952593090500016,0.012169036263660431,0.005830065185516408,5,10
17,0.8,5,10,0.8640579510685498,0.8156876110884775,0.012978131120069073,0.9440195649837441,0.01591066352319692,0.007342885240975661,5,10
17,1.0,5,10,0.8336804484735032,0.7714880685691418,0.014956741944664516,0.9254002177714041,0.019386873956980806,0.00803723961768028,5,10
18,0.4,5,10,0.8536137627409662,0.8310768909755335,0.003146038685765939,0.9735982797500048,0.003785496528573981,0.0014027698917330022,5,10
18,0.5,5,10,0.8248685083751628,0.8006453155695068,0.00504030370934148,0.9706338736905217,0.00629530156653232,0.0031583017029462868,5,10
18,0.55,5,10,0.8124675080335738,0.7907388968596993,0.006037928711694978,0.973256024445255,0.007635805871791187,0.0027081298982208233,5,10
18,0.6,5,10,0.8051306004642196,0.7811735390871815,0.004977200547869872,0.9702445027387793,0.006371440273931757,0.00263987127192844,5,10
18,0.65,5,10,0.7993696236238348,0.7721756691461336,0.0061420682482048955,0.9659807507390372,0.00795423696138568,0.003780536878386198,5,10
18,0.7,5,10,0.7951179827100421,0.7656932862933796,0.005218146509479021,0.9629932952637132,0.006814930472669261,0.002786494834199482,5,10
18,0.8,5,10,0.7960430875129374,0.7675420262511189,0.008643114454047158,0.9641965846963588,0.011260770301090153,0.004311585417223496,5,10
18,1.0,5,10,0.8353963308518875,0.8017676709651601,0.006109742683390158,0.9597452626438581,0.007620340535850379,0.003261776492828794,5,10
19,0.4,5,10,0.8744979147916929,0.8630188832118229,0.002566520710876272,0.9868735746698671,0.002973887084978574,0.0013959838635362765,5,10
19,0.5,5,10,0.844963541119325,0.831039148051864,0.0032085330314266065,0.9835207172974405,0.003860868695473738,0.0017451686451460447,5,10
19,0.55,5,10,0.8301963542831412,0.8150492804718844,0.0035295391948068342,0.9817548297663437,0.00433046108912992,0.0019197610359509508,5,10
19,0.6,5,10,0.8154291674469573,0.7990594128919049,0.0038505453595667426,0.9799249828083723,0.0048188473816122065,0.002094353426755835,5,10
19,0.65,5,10,0.8006619806107732,0.7830695453119253,0.00417155152538789,0.9780276374738965,0.005327178857053122,0.0022689458175607414,5,10
19,0.7,5,10,0.7858947937745894,0.7670796777319457,0.0044925576920427516,0.9760589888218039,0.005856702794325188,0.0024435382083656254,5,10
19,0.8,5,10,0.7563604201022214,0.7350999425719866,0.005134570027228194,0.9718910760463095,0.006984859785545933,0.0027927229899753934,5,10
19,1.0,5,10,0.698797329990305,0.6774591107569733,0.0041691712893333404,0.9694643663941479,0.006154129781611215,0.001883247157592427,5,10
2,0.4,5,10,0.8702416652423668,0.8637134419900617,0.0012988989591366455,0.9924983788836553,0.0015038540515751185,0.0007707888557329845,5,10
2,0.5,5,10,0.8378026540520839,0.8296427944870907,0.0016238659985562051,0.9902604037770381,0.001957307421153614,0.0009636490318368773,5,10
2,0.55,5,10,0.8215831484569425,0.812607470735605,0.001786349550268557,0.9890751438388249,0.002198293289934292,0.0010600791198887905,5,10
2,0.6,5,10,0.8053636428618007,0.7955721469841196,0.0019488331162008249,0.9878421431554971,0.002449599478298133,0.00115650920794077,5,10
2,0.65,5,10,0.7891441372666593,0.778859319468417,0.0017399145678152895,0.9869671238591905,0.0022339266210524475,0.0009705470296722752,5,10
2,0.7,5,10,0.7749013125681292,0.7631753439622939,0.002460940480394032,0.9848677910133178,0.003224606900449891,0.0013696906284999867,5,10
2,0.8,5,10,0.7488792110951716,0.7293438450259455,0.0028124385314409004,0.9739138625030633,0.003856121568203337,0.0015653160224724072,5,10
2,1.0,5,10,0.705157148821701,0.6640552868471625,0.003599449691370511,0.9417124792066299,0.005420406647856343,0.0017878938293957702,5,10
20,0.4,5,10,0.9183739045630631,0.9094716908046587,0.0015079646017374475,0.9903065475682916,0.0016580665643405237,0.0009190377705925012,5,10
20,0.5,5,10,0.8989455775665558,0.8868403213974408,0.001884585416002549,0.9865339387931761,0.002125056078903707,0.0011485030680512542,5,10
20,0.55,5,10,0.889231414068302,0.8761813035820157,0.0013109445659813793,0.9853242808566771,0.0014962023962642877,0.000720942038885175,5,10
20,0.6,5,10,0.879667541506427,0.8663401658338516,0.0014571359505466432,0.9848495311652032,0.0016819443539757286,0.0007195063014732606,5,10
20,0.65,5,10,0.8709941439828512,0.8567068610110349,0.0016171451187828787,0.9835965797582932,0.001887629470918932,0.0010079184981671263,5,10
20,0.7,5,10,0.8627408682268387,0.8468112189566301,0.0029084513151014925,0.9815359978217466,0.0034345923270655797,0.0016171922030325581,5,10
20,0.8,5,10,0.8490919529270986,0.8280811419557066,0.004289110814474387,0.9752549639659629,0.005179577938877647,0.0022602215865783703,5,10
20,1.0,5,10,0.83638151402129,0.8002790024499925,0.008928725281262088,0.9568348762304442,0.01115701555823342,0.005283413053022978,5,10
21,0.4,5,10,0.8520713951306105,0.840855483803906,0.0024514515485059164,0.9868368878584578,0.002915425534737446,0.0012274627254292847,5,10
21,0.5,5,10,0.8151631239672952,0.8010701763566768,0.0030646251208559477,0.9827115000712621,0.0038256637324760702,0.0015345914026850594,5,10
21,0.55,5,10,0.7967089883856376,0.7811775226330624,0.0033712119177411485,0.9805054719113355,0.004315551612875434,0.0016881557413129578,5,10
21,0.6,5,10,0.7782548528039799,0.7612848689094479,0.00367779871938561,0.9781948241846604,0.004831041400644298,0.0018417200799408118,5,10
21,0.65,5,10,0.7598007172223222,0.7413922151858333,0.003984385524690732,0.9757719338515675,0.0053741939058424395,0.00199528441856871,5,10
21,0.7,5,10,0.7413465816406646,0.7214995614622188,0.004290972332871849,0.9732284188395088,0.0059472972155043295,0.0021488487571965863,5,10
21,0.8,5,10,0.7044383104773493,0.6821109689417805,0.004572472903840169,0.9683047596879859,0.006703415004356041,0.0021964151061536485,5,10
21,1.0,5,10,0.6653024703431628,0.6371519066746306,0.006592229611086391,0.9576875708066857,0.010346401763893322,0.00353271832337132,5,10
22,0.4,5,10,0.9171422358678919,0.9022775079641834,0.0021785254509447804,0.9837923417738558,0.002414473852795252,0.0011112631238030745,5,10
22,0.5,5,10,0.9019464434838902,0.8854057184636208,0.0021736275977492676,0.9816610785044192,0.0024549509365277234,0.0011908485016643988,5,10
22,0.55,5,10,0.8958223042526973,0.8797312916884639,0.0020639581524138496,0.9820377183199779,0.002346123380984329,0.0012377661031480526,5,10
22,0.6,5,10,0.890996871415763,0.8731449293870176,0.0031554435848741382,0.9799640800080709,0.003613882963380873,0.001871671081778814,5,10
22,0.65,5,10,0.8867565910543853,0.8659734146100145,0.0036687763946013758,0.9765627042933407,0.004236592408848469,0.0019204235848529593,5,10
22,0.7,5,10,0.8825163106930078,0.8597772364220695,0.0035809927742218,0.9742338198224549,0.00416502394169444,0.00196917608792706,5,10
22,0.8,5,10,0.8749823593711705,0.848414543220145,0.003629576128465905,0.9696361693850386,0.004278069202691767,0.0019878168113725224,5,10
22,1.0,5,10,0.8674678587297413,0.8252431954215022,0.002482337872600508,0.9513242330729464,0.0030080076835200397,0.0013709485142935573,5,10
23,0.4,5,10,0.9132639506157652,0.8933127400937216,0.003169369588954428,0.9781539493499207,0.003547883564967309,0.0018473740383035064,5,10
23,0.5,5,10,0.8942426751326721,0.8666435266173877,0.003960466768284907,0.9691368469848639,0.0045698913643803215,0.0023085562425210425,5,10
23,0.55,5,10,0.8847320373911257,0.8539495420102643,0.0037183411548226634,0.9652069846236924,0.004354286725266456,0.002019788078198248,5,10
23,0.6,5,10,0.8752213996495793,0.8418540227637168,0.003869878841992981,0.9618755015596943,0.004596852586495438,0.002203152135213893,5,10
23,0.65,5,10,0.8657107619080329,0.8297585035171693,0.005131746990364251,0.9584708196169069,0.006184627175993823,0.0025049837576646807,5,10
23,0.7,5,10,0.856282815178308,0.8175802932588002,0.006794303101730647,0.9548017065933426,0.008310257913200399,0.0036141531923693294,5,10
23,0.8,5,10,0.8391290080118987,0.7915217864490216,0.007764549667166161,0.9432659089266021,0.00980964744129155,0.004130405768738377,5,10
23,1.0,5,10,0.8115205401641739,0.7616462013342452,0.00871013099795992,0.9385421115529141,0.011435927839857387,0.00497590785940869,5,10
24,0.4,5,10,0.9401572443611641,0.9293635462428016,0.0015318178921358626,0.9885192629391514,0.0016482440034673647,0.0008141060902547182,5,10
24,0.5,5,10,0.925196956474186,0.9117052622588494,0.0019152596602143804,0.9854174896264771,0.0021007443298825712,0.001017891547401595,5,10
24,0.55,5,10,0.9177168125306967,0.9028761202668732,0.002106980550924499,0.983828679979286,0.0023336319386780494,0.0011197842759750776,5,10
24,0.6,5,10,0.9102366685872075,0.8941617999321869,0.0021132002270743367,0.9823399021268054,0.002363330917552731,0.0011068553472589836,5,10
24,0.65,5,10,0.9027565246437183,0.8855366821968296,0.001997007594331591,0.9809252639257471,0.0022551381941371836,0.0010047238192135266,5,10
24,0.7,5,10,0.8952763807002292,0.8769115644614726,0.0019128005718886,0.9794869867734108,0.0021812924465915624,0.0009025922911680917,5,10
24,0.8,5,10,0.880316092813251,0.8596613289907582,0.0018561700114700503,0.9765371052612639,0.002159187518239529,0.0009716313789279063,5,10
24,1.0,5,10,0.8503955170392944,0.8256097872446038,0.0014312479359763419,0.9708538799910614,0.0017335646428720273,0.0007657861076370897,5,10
25,0.4,5,10,0.8961054688005404,0.8725489241222277,0.0006485587343841963,0.973712307871702,0.0007432921140056846,0.0003354443482675551,5,10
25,0.5,5,10,0.8701331305730818,0.8406872709667083,0.0008108009134876301,0.9661593627782221,0.0009644500892172285,0.00041938657720850257,5,10
25,0.55,5,10,0.8571469614593525,0.8247564443889486,0.0008919221658058163,0.9622112443643773,0.0010814370374112444,0.00046135769167900966,5,10
25,0.6,5,10,0.8441607923456231,0.8095309178264859,0.0011076292456293926,0.958977158340992,0.0013682358773933832,0.0005731602718284546,5,10
25,0.65,5,10,0.8321351937894373,0.7943860793006746,0.0019030706920601399,0.9546358394999999,0.002395649598663006,0.0011248908873711994,5,10
25,0.7,5,10,0.8205791204483882,0.7794800022608854,0.0023578245756943495,0.9499144967702261,0.00302486859041344,0.0012113607167747453,5,10
25,0.8,5,10,0.7988709765628802,0.7482638453847161,0.0030437806286647815,0.9366516838602651,0.004067790589427499,0.0015887437295173611,5,10
25,1.0,5,10,0.7559548241382956,0.6856281038958625,0.003458352305290634,0.9069696786145948,0.005044064392401147,0.0016891928362531504,5,10
26,0.4,5,10,0.9172435393139539,0.8974199033782139,0.002127995047343421,0.9783878162275561,0.0023712367413881463,0.0012061858905440203,5,10
26,0.5,5,10,0.8975807513049279,0.8718556021678177,0.002776054930823831,0.971339459876217,0.003184076496063492,0.0015874537176895132,5,10
26,0.55,5,10,0.8877812242823075,0.859041584580727,0.0030536660238638293,0.9676275653105707,0.0035547359739915665,0.0017462206493696897,5,10
26,0.6,5,10,0.8779816972596871,0.8462275669936364,0.003331277131516983,0.9638328106779901,0.0039366209060665526,0.0019049875810498661,5,10
26,0.65,5,10,0.8681821702370666,0.8334135494065459,0.003608888250411056,0.959952390152142,0.004330249073801188,0.0020637545127300426,5,10
26,0.7,5,10,0.8583826432144462,0.8218994658839304,0.002821670358440881,0.957497769067307,0.0034331088844378934,0.001643364863950092,5,10
26,0.8,5,10,0.8412359663364196,0.7980940969773593,0.004534727210350395,0.9487160902701973,0.005681945559458308,0.002460669483178424,5,10
26,1.0,5,10,0.8199303896695467,0.765614510707626,0.010813359456886861,0.9337554996786844,0.014123765035347251,0.005174888079393991,5,10
27,0.4,5,10,0.9159143326761695,0.903658468148787,0.003088373288302889,0.9866189837955995,0.0034176333174076885,0.0015751347957759121,5,10
27,0.5,5,10,0.8950786178044574,0.8818468185984504,0.003330443358055524,0.9852171653497171,0.0037766687907869446,0.0019568285472001843,5,10
27,0.55,5,10,0.8859454476185352,0.8700317739643723,0.003663730086432952,0.9820376370837056,0.0042110302129988435,0.0021527161483190895,5,10
27,0.6,5,10,0.8768122774326133,0.8582167293302939,0.003997016834239757,0.9787918707562253,0.004657351339863549,0.0023486037494380384,5,10
27,0.65,5,10,0.8676791072466912,0.8464016846962158,0.004330303596989688,0.9754777747063743,0.0051161330078683485,0.0025444913505569657,5,10
27,0.7,5,10,0.8585459370607691,0.8345866400621377,0.004663590371478962,0.9720931682692996,0.005587904415929474,0.0027403789516758925,5,10
27,0.8,5,10,0.840279596688925,0.8109565507939813,0.005330163946867135,0.9651032275322529,0.006572687453660179,0.0031321541539137466,5,10
27,1.0,5,10,0.803746915945237,0.7636963722576685,0.006663311166294923,0.9501702054551991,0.008725078982104612,0.003915704558389454,5,10
28,0.4,5,10,0.9603362684554684,0.9499265231261502,0.0038797960663372886,0.9891603122039112,0.004084311756628415,0.0020986375374941525,5,10
28,0.5,5,10,0.9504221974242583,0.9374092177190769,0.004850268279243915,0.9863082115080563,0.0051741205308879785,0.0026236152163865213,5,10
28,0.55,5,10,0.9454651619086535,0.9311505650155404,0.005335504389303724,0.9848597309876383,0.005730012513298188,0.002886104055832739,5,10
28,0.6,5,10,0.9405081263930486,0.9248919123120037,0.005820740500966084,0.9833959817647353,0.006293427830302522,0.003148592895278912,5,10
28,0.65,5,10,0.9355510908774434,0.9186332596084672,0.006305976613861077,0.9819167211348029,0.006864520251039856,0.0034110817347250853,5,10
28,0.7,5,10,0.9305940553618385,0.9123746069049306,0.006791212727724456,0.9804217012219966,0.00744344776403022,0.0036735705741712367,5,10
28,0.8,5,10,0.9206799843306286,0.8998573014978571,0.007761684957630028,0.9773833653526091,0.00862546199793047,0.0041985482530636055,5,10
28,1.0,5,10,0.9008518422682086,0.8748226906837109,0.009702629423105319,0.9711060683197803,0.011090966805538964,0.005248503610848343,5,10
29,0.4,5,10,0.8969333048928775,0.8876318919329769,0.002730209321161648,0.9896297607534916,0.003075835091071514,0.001649396657614033,5,10
29,0.5,5,10,0.8711699401425728,0.8595411054411721,0.0034127961001233016,0.9866514738794849,0.003970486203067198,0.002061751363122877,5,10
29,0.55,5,10,0.8582882577674205,0.8454957121952695,0.0037540894904110745,0.9850952806864364,0.004440104705751668,0.0022679287158772652,5,10
29,0.6,5,10,0.8454065753922683,0.8314503189493673,0.004095382881057582,0.9834916632433036,0.004925589404106029,0.0024741060686316986,5,10
29,0.65,5,10,0.832524893017116,0.817404925703465,0.004436676271979966,0.9818384201595999,0.005427758180147652,0.0026802834213861095,5,10
29,0.7,5,10,0.8196432106419638,0.8033595324575623,0.004777969663119131,0.9801332116548032,0.005947486113101581,0.0028864607741405424,5,10
29,0.8,5,10,0.793879845891659,0.7752687459657575,0.005460556445885169,0.9765567799431938,0.0070434368395477075,0.003298815479649364,5,10
29,1.0,5,10,0.74235311639105,0.7190871729821479,0.006825730012685328,0.9686591961491191,0.009492214948541133,0.00412352489066703,5,10
3,0.4,5,10,0.8536966835676282,0.8306948290697784,0.0039331926287277,0.9730561744696908,0.004734822573931433,0.002138575004608523,5,10
3,0.5,5,10,0.8213340236783895,0.7945404996851597,0.0030644240382027093,0.9673780420379597,0.003856850644387544,0.0018188057254760136,5,10
3,0.55,5,10,0.80515269373377,0.781529446455076,0.0013893078083072423,0.9706599164822454,0.001777678134341548,0.0008743534762518212,5,10
3,0.6,5,10,0.7932369110201043,0.7672800554774725,0.003527986516758467,0.9672772973848994,0.004598042776653472,0.0019892621008724245,5,10
3,0.65,5,10,0.7816608626093495,0.7602268930851607,0.0018825382312218733,0.9725789398580892,0.0024762847096636335,0.0009764827251467434,5,10
3,0.7,5,10,0.7764196565349033,0.7551526953361538,0.0043083204364003196,0.9726089351039073,0.005705230826836266,0.0026112407933948758,5,10
3,0.8,5,10,0.7730573191622754,0.7509656321622536,0.006701528942503592,0.971422963792696,0.008923882339605735,0.003154889694552887,5,10
3,1.0,5,10,0.7829795179164301,0.7509672942703299,0.008354416649431875,0.9591148645480699,0.011124874163194234,0.004372049083510432,5,10
30,0.4,5,10,0.9657379488196257,0.9524447016360675,0.0038744754673453144,0.9862351404956118,0.004067926947034207,0.002111791361621451,5,10
30,0.5,5,10,0.9584767094737202,0.9405571091557746,0.004842505616224467,0.9813040837186489,0.005148550331591246,0.0026393421505345404,5,10
30,0.55,5,10,0.9548460898007676,0.9346133129156285,0.005326520725689845,0.9788104312294343,0.005699170611076768,0.002903117544991085,5,10
30,0.6,5,10,0.9512154701278147,0.9286695166754821,0.0058105358507253325,0.9762977430872701,0.006256839216093047,0.0031668929394475854,5,10
30,0.65,5,10,0.9475848504548618,0.9229463751217128,0.005915013823172396,0.9739986605723783,0.006408838024194372,0.0032100136475272214,5,10
30,0.7,5,10,0.9439542307819092,0.9190087478275881,0.003647656317128251,0.9735734189848825,0.00396912034379522,0.0019378099305163987,5,10
30,0.8,5,10,0.9386118279703595,0.9092146567049832,0.004279540436875572,0.9686801610747392,0.004706853772446579,0.002312828997575611,5,10
30,1.0,5,10,0.9310342600249033,0.8895170336398468,0.0025466732697918036,0.9554074128443502,0.0028629842639111467,0.0014074765372553033,5,10
31,0.4,5,10,0.8812417564199256,0.8752061353453223,0.0017659369615814088,0.9931510042157747,0.0020177383250228687,0.0009709901820444955,5,10
31,0.5,5,10,0.8515528680270483,0.8440088626241616,0.0022063277253092832,0.991140884276081,0.0026141049259239403,0.0012133137890517841,5,10
31,0.55,5,10,0.8367084238306095,0.8284102262635813,0.0024265231787901314,0.9900823305578335,0.002929132333064738,0.0013344755925554397,5,10
31,0.6,5,10,0.8218639796341709,0.8128115899030007,0.0026467186641269715,0.9889855378073638,0.0032562511374165143,0.0014556373960590506,5,10
31,0.65,5,10,0.8070195354377322,0.7986044630035896,0.0006523530042101793,0.9895726533688206,0.0008168662140412396,0.0003984768743550138,5,10
31,0.7,5,10,0.7934201880932277,0.7833409003580745,0.0008327886132219386,0.9872964062593668,0.0010631241300451196,0.0004578410660522225,5,10
31,0.8,5,10,0.7666453927909561,0.7523898756803062,0.0009519154991874922,0.9814053312721897,0.001265189139243502,0.000523249539495585,5,10
31,1.0,5,10,0.7183513778501052,0.6914379335599425,0.001113087005593187,0.9625344293614224,0.0016098147810062124,0.000659121220741965,5,10
32,0.4,5,10,0.8908549564628163,0.8818058085551023,0.0006915021284924509,0.9898421759433835,0.0007841886748574761,0.00035663040730273823,5,10
32,0.5,5,10,0.863570264073871,0.8525556915536244,0.0007591773167773653,0.9872453082528738,0.0008904724046752953,0.0004104352490900798,5,10
32,0.55,5,10,0.849927917879398,0.8380364398455287,0.0010243458829258417,0.9860088393571786,0.0012223166371078738,0.0005112707825299711,5,10
32,0.6,5,10,0.8362855716849253,0.8235171881374329,0.0014013505753740353,0.984732029369146,0.0017016652421590628,0.0007616229802452912,5,10
32,0.65,5,10,0.8226432254904525,0.8097260292181341,0.001603473005035184,0.9842979363689316,0.001980266098872339,0.0009435605655783164,5,10
32,0.7,5,10,0.809049604296017,0.7962791990240294,0.0031342586692726204,0.9842155472245739,0.003936130283340527,0.0017268847016201684,5,10
